app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at,extracted_features_TransFeatEx
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,a4d359ea-0422-4cbe-a5d1-bbedb6f544a1,Excellent performance 👍,,Masud Parvez,5,"Nov 06, 2024",ExcellentPerformance
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,23ed9bc5-7b66-454d-9d85-70a7933a1e46,I like Gemini he is very nice,,Rayan Aboukrim,5,"Nov 06, 2024",LikeGemini
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,8c7a7c7f-536d-4791-ab44-294d99da18b3,good app,,Deepa Mishra,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,276f934f-794c-4476-b540-96e2595e802d,it not working properly.not follow proper command.,Hi Sabuj. Thank you for sharing your feedback! Would you please submit a feedback report and tell us a little bit more about what you're experiencing so we can investigate further? Open the Gemini App > tap top right profile picture or initial > Feedback > Send feedback. Appreciate it!,sabuj kamal,1,"Nov 06, 2024",FollowProperCommand
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,75bf2428-df6b-4d4b-ade5-604936baa52e,best Ai and helps us for searching and accurate like google but It is better than Google,,Ritambhara Mishra,5,"Nov 06, 2024",GoodAi
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,2fa44553-2d2c-457c-9665-dd138193e5ae,good apps,,Md. Al Hafiz (Hadi),5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,4dbd04b2-f77b-423c-bac4-7f1ab877ccde,"Google Assistant was a useful tool to help you assist you with doing things on your phone. While Gemini is more advanced under the hood that capability is mostly demonstrated by answering ""I can't do that"" in infinite different ways.","Hi Marcus. This error can occur for various reasons and Gemini won't always get it right. If you want to learn more, here are our policies: https://goo.gle/3Ui6rkt. Hope this helps.",Marcus Hast,1,"Nov 06, 2024",DoThing
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,d116a034-de21-4e69-8bbd-e9b03c4928db,I wonder who's bright idea it was to immediately replace Google Assistant with Gemini. Gemini doesn't know how to do basic things and answers basic questions. Boo! Zero stars.,,Mohau Ntlhe,1,"Nov 06, 2024",ReplaceGoogleAssistant;DoBasicThing;ZeroStar
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,82d8451a-a135-4f96-b433-d2ce8e197e41,good service and better,,Ajay Gore,5,"Nov 06, 2024",GoodService
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,0c83e44c-d3b3-4041-ba28-fbbcf6433993,important YouTube money I get,,水谷和弘,5,"Nov 06, 2024",ImportantYoutubeMoney
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,54fdcf83-619c-43d0-bf6c-7de37f5bb688,I like to talk with gemini so kind😍😘i like Gemini so much very very nice and kind to me she's good 😚☺😙😘😍😆😉😚☺☺🤥🙂😘😉😊. okk,,Ajay Klair,3,"Nov 06, 2024",LikeGemini
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,c2d84b9e-9eb0-462d-bb0f-a16e697a8e78,nice Aap and good,,Altaf Shaikh,5,"Nov 06, 2024",NiceAap
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,da00fafd-9540-4b2a-9dbe-9d00deedaf05,"I can say chatting with Gemini is amazing! It's like talking to a scholar. Asking whatever's in your mind and getting almost always correct, reliable answers. It's undoubtedly helpful for those who intend to improve their English - or maybe other languages - speaking fluency.",,Arsham Entezari,5,"Nov 06, 2024",GetCorrectReliableAnswer;ImproveEnglishOrMaybeOtherLanguageSpeakFluency
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,e1007be5-a1ce-4c3e-9f96-11eb92634e87,scope for improvement,,Mahesh BN,2,"Nov 06, 2024",Scope
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,efdc9dfc-33bb-4c92-9ea4-0b6476a642eb,Great initiative,,Phebe Annan,5,"Nov 06, 2024",GreatInitiative
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,887cba55-1016-4b82-affc-9b89e3e63d40,I wanna see the my search history,,Kamal Sharma,2,"Nov 06, 2024",SeeSearchHistory
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,d4ec2081-e330-420e-8a89-531faaf6677d,"we've replace Google ""update transmission go""",,Andrew Bradbury,5,"Nov 06, 2024",ReplaceGoogleUpdateTransmissionGo
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,118d17d6-ea94-4c0a-8dc0-a5870aa39bf8,Please add Central Kurdish (Sorani) to your app and service. Please respond to my requests and comments thank you,,محەمەد عمر,2,"Nov 06, 2024",AddCentralKurdish
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,2de7169d-f711-467f-bb12-a66bc92d592f,best halpful app,,Rohit Kumar,5,"Nov 06, 2024",GoodHalpfulApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,dc4b0fd6-2070-4cf2-8d1c-e2e1e626b846,Bring old assistant back. Gemini cannot event set an alarm,,Jarosław Jedliński,1,"Nov 06, 2024",BringOldAssistant;SetAlarm
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,36873364-eda0-4234-b1e8-aba472e72a8b,Very good app and assistant tho the problem i have is that when i select and copy the text it cannot do it because it always fails is there any way you can fix that or maybe its just my phone.But that is my only problem overall everything is good!,,Castyel Yepes,4,"Nov 06, 2024",CopyText
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,7c0f32f2-f40e-4dae-8064-d17228dc4c18,Good working Gemini app,,Deepak Kumar,5,"Nov 06, 2024",GoodWorkGeminiApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,5003f1d4-4d05-44ab-a60c-7b34571ff5fc,very useful app,,Aung Gyi,5,"Nov 06, 2024",VeryUsefulApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,52693fe5-c30e-4572-8abd-3d6b866e451c,Good apps 👍,,Sujoy Sing,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,28dd54f6-f7e2-4706-a7e5-477b939de56f,Nice and very good app,,moktar hossain,5,"Nov 06, 2024",NiceAndVeryGoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,5014f2a1-49b9-4cff-abdf-343ae019b34f,"After the recent update, GEMINI has become better and more sophisticated than Copilot. When I was preparing for an exam, I always went LIVE with GEMINI and we made a really good team studying together. I always passed my university exams.",,Shabibu Mustapha,5,"Nov 06, 2024",MakeReallyGoodTeam;PassUniversityExam
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,63d82ef1-c95b-4110-940a-f27c2df1f117,"INCOMPLETE PROJECT!!!!! Due to incompetence and open source projects outperforming Gemini so bad Gemini looks like a tamagotchi... Deleting. I am SO TIRED OF THE EXCUSE ""I'M STILL UNDER DEVELOPMENT"", SO GOOGLE NOW GIVES HALFASS BROKEN STUFF OFFICIAL!?!? THIS IS N.O.T. READY TO BE ON PLAYSTORE. A baby boomer's excuse of an AI just to look hip, sorry to say. I used to be a big Google fan, but fruit is starting to look better than the alphabet 😬",,Alexis Nouvel,1,"Nov 06, 2024",IncompleteProject;OutperformGemini;GiveHalfass
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,84ac4e14-5967-4245-a849-bd41fadecc29,Ten times language changes into Tamil not in english I don't know tamol,,chapal das,1,"Nov 06, 2024",KnowTamol
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,9fef0c58-f443-42c9-b950-9aaa13e16c98,Best AI app,,Gyandip Baruah,5,"Nov 06, 2024",GoodAiApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,7bcaef0a-e4de-42c9-9c7f-4bd01b671d11,bad quality sound,,Jack Gaming,1,"Nov 06, 2024",BadQualitySound
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,da4c59e2-93b6-4ee1-ad54-cd4d4822cd7f,"The app is very good 👍... I like it . But the thing is, many-a-times it says ""I am just an ai language model, I can't do xyz"". It also says ""there was a problem in analysing the video"" sometimes when I try to create notes from a video. It also says ""I have encountered an error while trying to use the translator tool"" . Plz work on that. I would like it if there was text to speech option.",,Hetal Bhatt,3,"Nov 06, 2024",DoXyz;AnalyseVideo;EncounterError;PlzWork
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,428dc7e1-703a-4fc5-9010-6727f84c6759,always an excuse for poor performance,,Dennis Theisen,1,"Nov 06, 2024",AlwaysExcuse
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,5e369793-c175-4515-b906-830a7a64039b,nice work Gemini ❤️❤️,,Abhishek Gundigara,5,"Nov 06, 2024",NiceWork
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,8ffedfc8-e5eb-427f-a9bc-e4759ef4ae50,"If i say any mark based on the question, gemini should to ans. depending on the marks on the other hand the ans. will not be correct",,DhakaTrading MKT,2,"Nov 06, 2024",SayMark
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,68eb0723-abd2-4cae-9c61-ebcb9efbba5d,good experience,,Jay,2,"Nov 06, 2024",GoodExperience
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,00a2eb7f-63ab-4ba0-9cd9-06b50196534c,best app. better than gpt by miles,,Balis,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,3b35f7ab-029e-4daa-9c84-944a08882d9e,worst experience,,Balaji,1,"Nov 06, 2024",BadExperience
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,a426d82f-6d39-4839-a2d2-5269e34c5b73,well I think it will have a nice and nice one with you too much and it will make 😉 Muhammad,,Mohammad Taher,5,"Nov 06, 2024",HaveNiceAndNiceOne
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,9ee29027-80af-41e4-9b47-f112b58a8081,Thanks for Google.,,Risalat Hasan,4,"Nov 06, 2024",Thank
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,31166ad3-3ce3-428f-b0b8-657baf91a377,This can hack my passwords my accts my phone,,Kolleen Moore,1,"Nov 06, 2024",HackPassword
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,5e66f4a4-8682-4004-a576-370a255b6ef0,It doesn't give satisfying results like,,tahzib jamadar,2,"Nov 06, 2024",GiveSatisfyingResult
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,43dcdd53-47c9-4950-b01e-a264ec41267c,good app,,Kcpd,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,4cd03292-101a-4b8c-991f-b8fde94f2e51,I can't select my prefer language. it us totally stupid thing what you have done,,Mani Vannan,1,"Nov 06, 2024",SelectPreferLanguage
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,2fde6b45-bb48-4bf8-b339-f65f2f042fbf,It is great!!!! I believe google has absolutely cooked here!! I just post the link to a video from youtube and tell it to sumarize it and does it within seconds it has helped a lot in my studies where I just post the link of a lesson explanation and it makes notes for me within seconds!! A big Win for Google,,Aamir Nawaz Khan,5,"Nov 06, 2024",PostLink;BigWin
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,2ea7bd61-2ee1-4dbf-a9a2-ecab3528a9b0,"I really love using Gemini, it works for my daily routine, but everytime I disconnect my phone from Bluetooth I stop hearing the Gemini voice pls fix issue 😞",,Odubanjo Samuel,5,"Nov 06, 2024",UseGemini
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,26bfc9a6-5320-42e1-a0a2-30827df4b6f3,"What is the point of a language model that can't speak? I can't get it to answer simple questions like ""what do we call the people that we vote for in the US"" (candidates) because it's so afraid of making a mistake. back to GPT. 👎",,Roma Shul,1,"Nov 06, 2024",AnswerSimpleQuestion
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,0fcacdaf-33f6-4109-a3f4-9ed3f3a5bfc0,Why are you forcing a move to Gemini when Gemini won't work with google devices? Typical shoot first ask questions later approach Google has taken for some time now... what happened to putting some thorough and thoughtful reasoning in your decision making? Hire me and I'll set it straight for you,,Joel Sison,1,"Nov 06, 2024",ForceMove;AskQuestion
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,ed362751-a99f-4524-b8ae-73aeeb684396,cmpmahesh,,ASHOK KUMAR,5,"Nov 06, 2024",Cmpmahesh
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,ec016371-a795-45c5-844b-15b9c3348ad9,Must Try 🥰. This is helps me to know more advance thing.,,Sourabh Kumbhakar,5,"Nov 06, 2024",KnowMoreAdvanceThing
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,0067bdad-eaa8-43c1-bc74-a445c42b1c7e,unable to answer the question,Hi Amit. Thank you for sharing your feedback! Would you please submit a feedback report and tell us a little bit more about what you're experiencing so we can investigate further? Open the Gemini App > tap top right profile picture or initial > Feedback > Send feedback. Appreciate it!,Amit Roy,1,"Nov 06, 2024",AnswerQuestion
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,9225eefb-e80a-4a3c-b0fb-7f25efd20329,good app,,Jc Jc,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,35dc4405-443f-45c5-ad6d-1a1e968c86d0,"can't complete any tasks. after giving Jr a voice prompt, it disappears and nothing happens over and over. extremely disappointing and underwhelming. Just like bigsby.",,Bryan Monahan,1,"Nov 06, 2024",CompleteTask;GiveVoicePrompt
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,21bfab6c-92fe-448f-88d2-4f39da27eedc,"I know Gemini works better in a more condusive google to google Platform, meaning I should have gotten a pixel phone. .",,Brian Butuyan,5,"Nov 06, 2024",GetPixelPhone
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,b4b393c8-6940-43d5-9c74-eaa078ebda45,"GEMINI is awesome and I really love it. but I'm bit disappointed during I'm talking It ""don't wait like a human do"". I know Google will make it more User friendly with this. Thanks 😊",,PRABIND MANDAL,4,"Nov 06, 2024",Thank
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,654208f4-175a-4c1e-828d-2370bf9216c2,Too voice centric. need to be able to complete simple Google home commands via typing for when speaking isn't an option,,Shezaad Suhobooa,1,"Nov 06, 2024",CompleteSimpleGoogleHomeCommand
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,53ff0cd5-5f0b-4b55-8717-893353377767,It is an extraordinary app which help you to reduce your work with the help of advanced tech.,,Rishu Baranwal,4,"Nov 06, 2024",ReduceWork
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,10a8c123-6397-4a85-8d8e-2c5c02840025,"Gemini live is not working for me. As soon as I open Gemini live, and start to voice chat it abruptly shuts down. It is very frustrating.",,P,2,"Nov 06, 2024",OpenGemini
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,489298d7-a3b3-4c55-89a9-89a73dff3ee3,Has a lot of bugs. If feels like a beta version. Inadequate replies.,,David Svanidze,1,"Nov 06, 2024",HaveLot;InadequateReply
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,800626b1-0ce5-4b83-b50e-892f34549cf2,Good app,,Vishal Prajapati,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,44e27a20-73ef-4d4b-8c21-929b752663ff,fantastic AI option,,Omkaar Ahirwar,5,"Nov 06, 2024",FantasticAiOption
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,1c7c38f5-2d4e-45a7-8723-e407ed9c781d,iam using this gemini since 1 year this is the trending ai..all in that,,Mahesh War,5,"Nov 06, 2024",UseGemini
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,4659965d-fa55-403a-b91c-5e463872aa1f,Gemini outperforms Alexa.,,Israel Hernandez,5,"Nov 06, 2024",OutperformAlexa
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,727d8a19-8f43-4335-9a9d-3150ce28a330,good app love this app,,Biken Kumar Majhi,3,"Nov 06, 2024",LoveApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,8c830868-18a5-4a44-8708-6d1e55a6a5e3,"Way too censored to be useful. Won't give political results or even useful information about cannabis, etc. Deleting app.",,Curtis Morris,1,"Nov 06, 2024",GivePoliticalResult;DeletingApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,05bab970-44c3-4f49-ae25-3bf86297ef35,The best helpful AI ever,,RUDiP SHRESTHA,5,"Nov 06, 2024",GoodHelpfulAi
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,2f4ee88f-7818-4188-8034-4e03d2d6952b,It's really a best application on I have used. Tell me a lot Regarding Live conversation And many more Thanks tweets wonderful features.,,Pitambar Rajbanshi,5,"Nov 06, 2024",TellLot
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,62fb5032-5a56-4ae5-93e7-b8ab206ecb28,Not as good as Chatgpt. Where is my chat history. I don't have that. Don't waste your time,,David Kaleky,1,"Nov 06, 2024",WasteTime
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,fa2fc453-1b8d-4745-80ee-9063fac48528,Stupid app. Co-pilot is good,,kumar k,1,"Nov 06, 2024",StupidApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,5acd3a48-1d3f-4bd8-9e5e-17ef03930649,"""Hey Google remind me to ____"" .... ""Sorry, I can't help with that. You can set or change reminders using your smartphone"" ..... YOU ARE THE SMARTPHONE!!!! HOW CAN GOOGLE AI NOT SET A REMINDER AFTER 7 MONTHS OF PUBLIC RELEASE???!? This is basic basic basic basic stuff. Google has completely lost sight of customer experience. Customers should come first. So the beta testing behind the scenes.",,William Elliott,1,"Nov 06, 2024",ChangeReminder;SetReminder;LoseSight;SoBetaTesting
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,acdfe7a7-eef0-42f2-83bd-fedaa7ac7b42,good app,,Muhammad Noumaan Amjad Official,5,"Nov 06, 2024",GoodApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,3fd20bec-799a-4e45-a165-9c950aac4188,Good experience,,Imran Rangrej,5,"Nov 06, 2024",GoodExperience
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,1c736a1f-9939-4f65-aa60-51cde3e4319f,"Much more natural, but can't do many tasks or work with apps. Needs work before primetime.",,Colton Walker,3,"Nov 06, 2024",DoManyTask;NeedWork
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,61b08ec7-b9b1-442e-a8c3-3079b5aa877a,awesome. nearly perfect. But don't have much clarity on if my data is public or if it is used by someone? Lots of settings so not easily clear.,,Nirav P.,5,"Nov 06, 2024",HaveMuchClarity;Lot
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,c003d1e7-8135-4e5e-90d4-0a0b792c738f,you have to pay to get full access,,الحويطي,1,"Nov 06, 2024",GetFullAccess
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,1fd8727b-6e08-43e8-a390-2415caf156fb,the problem is the programmer always remove his memory shortly,,Ali Sahib,5,"Nov 06, 2024",RemoveMemory
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,2eed16a2-c6ae-482a-99a0-6b9cf858fc45,This is the best app for getting our solution for every question But,,Durga Khatri,5,"Nov 06, 2024",GetSolution
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,a2ca0be1-5df7-4f3c-a76b-f8d1c136be37,This is a great tool but it isn't useful in day to day tasks and forces you to choose between Gemini and Google assistant. These apps should be combined or at the very least be able to coexist without disabiling the other app.,,Trace Moss,4,"Nov 06, 2024",DisabileOtherApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,4539a788-5961-4c17-92a9-bc53b93fe9c9,"Gemenai has some problems, when I ask a question, after giving the answer to the question, he does not have the information of that question. Although it stays in chat gpt. Here is a little problem in this aspect.",,Adam Ali,2,"Nov 06, 2024",HaveProblem
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,4786d263-fb19-4b97-8d8e-5d56716040cb,Cant even do simple task like help to set alarm which wasnt an issue at all for the old google assistant.,Hi there. Thank you for your feedback - you can use your voice to set timers with the Gemini app. Give it a try!,A H,1,"Nov 06, 2024",DoSimpleTask
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,d4b2e646-58b4-4096-9df5-be877b161180,very nice app,,Sanjeeb Pegu,5,"Nov 06, 2024",VeryNiceApp
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,803e221e-4fec-4e86-8c67-fb6b3ca53267,it gives details that I said not to,,charis,4,"Nov 06, 2024",GiveDetail
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,eda8c013-ef37-4bdc-b23b-35bfd6fa2acf,"🤗❤️🔥If you're already on Android, especially on a Pixel 6 and up, I would highly, *highly* recommend trying/using Gemini. This is from personal experience, which is why I can't vouch for other brands. It's still too early to tell which LLM/Ai company is going to conquer, but the customisable integrations with your Pixel Phone and Google account are what makes Gemini so amazing. If you love voice input to control your phone & brainstorm, this is for you. *Opinions relevant to time of writing*",,Kirby Chong,5,"Nov 06, 2024",UseGemini;LoveVoiceInput;Opinion
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,3cb37908-c8a3-45b9-83a7-beb8ff2d4203,I recommend Gemini for day to day living,,Spiritual Growth,5,"Nov 06, 2024",RecommendGemini
Google Gemini,com.google.android.apps.bard,PRODUCTIVITY,a6e00df9-63ca-461b-9982-fc626e9f1dcf,"This app is far more from a assistant app. When I tell it to do something assistant related task, sometime it fails to distinguish between Assistant app and Language model. It says I'm a language model I can't do that, but when I start a new session, it does it perfectly.","Hi there. This error can occur for various reasons and Gemini won't always get it right. If you want to learn more, here are our policies: https://goo.gle/3Ui6rkt. Hope this helps.",Mr. Pritam Xc,2,"Nov 06, 2024",DoSomethingAssistantRelateTask;StartNewSession
