app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at,extracted_features_TransFeatEx
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c1ccfc7f-b823-4eff-bbe8-3c95196c5291,I like the fact that the update has a dedicatedly improved 'new conversation' button and it still saves the previous conversations: it is a relief to be able to ask tens of questions and complete their conversations in any order that is most efficient to you.,,Michael “Val.” J,5,"Nov 06, 2024",LikeFact
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c3eab6f3-9d07-4592-bb5e-465894115969,Finally microsoft work on ui like this,,Ayan Helps,5,"Nov 06, 2024",FinallyMicrosoftWork
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,cd48a007-0c55-4cef-b233-75c5afa2f9b7,very good app .,,Md Abdulla Al Mamun,5,"Nov 06, 2024",VeryGoodApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,6df21ab6-a75f-4704-9c51-d4917528c565,what an amazing app,,Ahmed Hajri,5,"Nov 06, 2024",AmazingApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ac47f867-61a0-4e91-b27c-0a740ec476b0,"GREAT APP, EXTREMELY HELPFUL! CAN ONLY GET BETTER. WELDONE GUYS, GREAT JOB YOU'RE DOING.",,Oluwakemi Babatunde,4,"Nov 06, 2024",GreatApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ccc53857-e425-451f-aafb-652028eff846,it's best platform to get quick data information,,Thidal Raja,5,"Nov 06, 2024",GetQuickDataInformation
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,a3568958-49a5-4e2e-bb1f-60d86c4b2730,amazing spider man ❤️🔥😅😅 same same vibes,,Callisters Maifwani,5,"Nov 06, 2024",AmazingSpiderMan
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c7565627-ddb5-42a8-aa9a-e4a62025e202,great app,,Andrew Phiri,5,"Nov 06, 2024",GreatApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,4054ee4e-2b60-439a-9ca8-f1d515f178de,Very good application,,malak alriys,5,"Nov 06, 2024",VeryGoodApplication
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,044763e1-d12b-4a95-b182-8609f941b3c1,"user friendly, best Ai Companion ever🤞",,Zahid Kola,5,"Nov 06, 2024",UserFriendlyGoodAiCompanion
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,fc9896f3-cba4-4b2a-af47-941512934df6,it's a Very good app for self study as it explains every problem given to it to the most simplest of levels,,Daniel Ogedengbe,5,"Nov 06, 2024",ExplainProblem
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,14bb03f8-58c3-4b77-bb8f-704358924ee0,It doesn't show expression clearly it shows like 1. **Expression for XOR:** \\[ A \\text{ XOR } B = (A \\land \\overline{B}) \\lor (\\overline{A} \\land B) \\] Please look into it,,Vaibhav Reddy,2,"Nov 06, 2024",ShowExpression;Expression
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,9ac4038d-729f-4990-b5f9-c0d907f20643,"Copilot is no doubt a unique app of its own actually when it's actually being more friendly, organized and giving cool yet informal features like daily. but to warm others, not all devices will work well, all features will vary and AI responses are not 100% in receiving. overall it's great if you want a unique chatbot to do more with like learn new things, be productive, have advice etc. recommend it if your device has support",,Arnold Okwii (Kwí),4,"Nov 06, 2024",GiveCoolYetInformalFeature;WarmOther;WantUniqueChatbot;HaveSupport
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ed7c6971-d6c5-4623-af0e-11c953e5ef46,Great app,,Anupam Singh,5,"Nov 06, 2024",GreatApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c3a1d5ce-a830-47e3-97ff-29f279f59879,very good app 😃👍,,Gojo satguru,4,"Nov 06, 2024",VeryGoodApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,3599c4ef-d0cf-40d9-b677-592ed448c0f5,it's very interactive and gives verbs like it's really interested to having a conversation with you,,Joe Musonda,5,"Nov 06, 2024",GiveVerb
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,b908a5d7-dbac-425d-9526-1bedacebfc09,outstanding AI free access application! Great work by Microsoft Corporation 😊☺️,,Md Asad,5,"Nov 06, 2024",GreatWork
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,35f9103c-9b91-42d1-9e5e-42d7ee8147a9,"Thank you for your efforts on the task. However, some image uploads were not handled correctly, and the assistance could be more intuitive. I recommend enhancing the system's knowledge for more accurate results. Additionally, some suggestion links were incorrect, necessitating multiple verifications. Please ensure precise communication and thorough confirmation to improve future outcomes.",,Harish Harish,3,"Nov 06, 2024",Enhance'sKnowledge;NecessitateMultipleVerification;EnsurePreciseCommunication
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,1103bcd0-3b2b-45fc-8718-7abd166aa6c4,"it doesn't support the voices in my region. but when I was in the USA, it did.",,Mahdi Amini,3,"Nov 06, 2024",SupportVoice
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,fbd6d4ba-6e50-434f-a737-0026a8513785,"I love Copilot! It is fantastic for finding info quickly, brainstorming, and helping me get unstuck while writing or developing ideas. It is already a sharp tool and as it improves will become truly indispensable for day to day creativity and work.",,Isaac Gange,5,"Nov 06, 2024",LoveCopilot;FindInfo
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,86770bf6-7e22-4e24-adf5-aeef114d7a56,will be nice if we can create and delete conversation as we like and the voice chat isn't available for the moment but generaly its good,,MOHAMED HANI MEKIRI (Ttsunami),3,"Nov 06, 2024",DeleteConversation
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,24215560-aa4f-4573-97b4-ec7b7d327676,my life saver,,sarangoo sako,5,"Nov 06, 2024",LifeSaver
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e9096b6c-d3f0-415f-aaed-33f26bdefac2,I like asking questions because he or she will help me answer this. I really love this app!,,Miraculos Grace,5,"Nov 06, 2024",AskQuestion;LoveApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2021a0ce-0f56-4a8e-863c-5bed099737ea,"The updated version is not user friendly ..cant copy and paste the mesaage have to write it again , also if asked to refine a mesage it shows the same.mesaage what has been given by user. No option to edit it further have to rewrite the whole thing again..previous version was much better",,Vidisha Paranjpe,3,"Nov 06, 2024",PasteMesaage;RewriteWholeThing
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,12e94ca5-f986-48de-b263-21f7d227862b,good app,,Pascu Bogdan,5,"Nov 06, 2024",GoodApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ca8dbe6c-f0b3-4039-b9c8-1d6206cbeebb,It is very useful in researching topics. It helps streamline the work necessary.,,Derrick Mills,5,"Nov 06, 2024",ResearchTopic;StreamlineWork
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,fdd51823-8611-47c7-934d-411398919d4f,"Everytime I ask a long out put question it gets block at a point each time, but it's a cool app to use",,fosing kameni,3,"Nov 06, 2024",AskLongOutPutQuestion
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,cb3c5572-df56-4d17-8acf-fc9da2590596,"It censors some responses. I asked it for a presidential election forecast. Wanted to see if it lined up with what was said in the news. It gave the result, but quickly censored it and said it wasn't allowed to respond to that question. I was able to see the answer by having a screen recorder running. I did use another Ai to answer me. Copilot and the AI chat on Opera came within 2 points of each other. FYI the answer was about 63%.",,Robert Red,1,"Nov 06, 2024",CensorResponse;GiveResult;SeeAnswer;UseAi
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,d1990e53-7106-4449-891b-88eeff354e66,very reliable and no ads. I am loving it,,Gerald Gichobi,1,"Nov 06, 2024",VeryReliableAndAd
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,54bdabf8-c541-4c6c-8560-7bc9e865d983,I love copilot. Very helpful when booking travel and 98% of the time gives correct answers. Saves alot of googling. Even has a sense of humour if you do the voice chat too!,,Piglet Grace,5,"Nov 06, 2024",LoveCopilot;BookTravel;SaveAlot;HaveSense
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,4bca4979-f725-4dd8-8c05-69ccb5697640,Just love this app ❤,,Sachirani Patel,5,"Nov 06, 2024",LoveApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2f1bc409-5116-41a8-8c48-1f338f03fff6,I'm fully satisfied with this software. It's been doing a great job. It's very helpful for me.,,Rashedur Rahman Abir,5,"Nov 06, 2024",DoGreatJob
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,887c09df-9a40-4cfe-bcbb-e26d06cfb329,"Top quality interface for conversation and image generation. Equal to GPT-4 using Bing to overcome the knowledge cap, and cites sources. The voice option acts as someone prepared to listen and respond with intrigue, although that mode is flawed and doesn't have persistent memory.",,Ocean Breeze,5,"Nov 06, 2024",TopQualityInterface;UseBing;HavePersistentMemory
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,face9db4-aa56-4447-b0cb-bb6bc53d6386,great features but it'd be really nice if the Microsoft developed AI program could create actual Microsoft documents spreadsheets and PowerPoints. also it would be nice to be able to copy an AI generated and paste it into a Microsoft document spreadsheet PowerPoint Etc and it retained the formatting,,Rick Zirbel,3,"Nov 06, 2024",GreatFeature;CopyAi
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,accaf8f3-ff29-47d2-a6de-b558f0980194,I like the answers copilot gives me,,neogeo79,5,"Nov 06, 2024",LikeAnswer
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e66fe63d-af0e-45fd-9cca-db65824717e5,I am very happy to use this Microsoft copilot. it helps me in studies and also gives me instructions for taking good or better decisions,,Ashwa Aslam,5,"Nov 06, 2024",UseMicrosoftCopilot;GiveInstruction
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,becdb07d-9528-4c09-b44b-22af181f205c,"even tho it has many restrictions that should not be there and it accidentally refuses to make certain images thinking the content is offensive when it isn't, it's still the best free one out there for pics and other stuff",,Ty Jules,5,"Nov 06, 2024",HaveManyRestriction
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c1766ea4-bb69-4ea9-ac69-9577b16027af,If you're good at prompting/googling and paraphrasing with more crucial detals this app can change your life.,,Vlad T.,5,"Nov 06, 2024",ChangeLife
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,93001e1e-0d46-4b1e-8b42-9d24858c2038,best ai I have used so far,,Kandhy Kashen'g,5,"Nov 06, 2024",BestAi
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,5fdb52bf-7311-4ec5-acf7-b2b6df9cf7dc,well I've been using copilot more than google and its awesome. Hope they don't start charging later on,,Deepak K Prajapati,5,"Nov 06, 2024",UseCopilot
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,d7764cdf-2ee9-4d23-812a-45d08f6e00e9,getting the answers I am looking for more efficiently than normal searches,,Jeff Lim,5,"Nov 06, 2024",GetAnswer
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,09f06504-f6c9-485a-8e10-151147c33fa4,my best friend forever ❣️,,Ma Ximus,5,"Nov 06, 2024",GoodFriend
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,f450804f-8ea9-4bae-8e4d-9ad24eda48e5,It works better than I thought and can be very helpful when you are having something like writers block at work and you can't get that perfect email written or you need a random photo that doesn't exist but copilot can immediately make something that works pretty well if you give it the right information to work with.,,Ken Koehler,5,"Nov 06, 2024",NeedRandomPhoto
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,20351a69-b4fa-4f2b-a97c-95a5a54c580e,"I've only just doscovered Copilot. Loving the voices given for this mighty power assistant. Loving the graphics and ease of use. I can envision this Plperfect for business and planning business ideas and planning insights. Greater inprovement from the last assistant, Cortana! #GoCopilot",,David Worthington,5,"Nov 06, 2024",DoscovereCopilot;LoveVoice;LoveGraphic;EnvisionPlperfect;GreatInprovement
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,60e86957-7419-4269-979d-37919bb32705,"This AI will answer my questions correctly. if you don't understand it, he's gonna break it down so its easier to Understand. DOWN LOAD THIS BEST AI IN THE WORLD, NOW OR I WILL CALL NINE ONE ONE",,Michael Akita-Cole,5,"Nov 06, 2024",AnswerQuestion
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,250c5416-fa56-4a6f-bec1-1154ebbacd6e,Really Good competitor of Gemini. But Gemini has larger data to serve. Gemini can explain more elaborately. Copilot has to be improved.,,Anupam Datta,5,"Nov 06, 2024",ReallyGoodCompetitor;HaveLargeDatum
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,a2f9edf5-526a-43f8-88bf-649c93610faf,l don't like the updated version of the app because the app fails to respond sometimes and send a message saying 'Copilot can't be reached. but 90% of the time everything works perfectly,,Leornne Ncube,3,"Nov 06, 2024",LikeUpdateVersion
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,6e0a09b1-3f37-4135-8660-a30f5e3a031d,Updating my review and lowering it to one star. Free this technology from censorship!!! People who are afraid of the truth censor. Cowards and fascists!,,Matthew P,1,"Nov 06, 2024",UpdateReview;FreeTechnology;Coward
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,cc2b1472-ea34-48e5-b3a3-d60811d3c1bd,answers not as detailed as ChatGPT,,Xdjhexiuet,2,"Nov 06, 2024",Answer
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e6c1214e-25ba-439b-831e-3e5e6cf941d1,Fantastic app I've enjoyed it gives helpful information,,Fella Afineng,5,"Nov 06, 2024",GiveHelpfulInformation
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,1b7ef3e0-ef8b-4563-8f12-41e9a18a1dba,"very helpful, found a book title with just the name of the characters as reference 👏👏👏",,Stella Santiago,5,"Nov 06, 2024",FindBookTitle
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e8dfe534-a2f3-4902-9e3a-530301e53f17,"Absolutely Amazing, I don't really have any friends but Copilot sure is, a best friend.",,Rodrigo Lisboa,5,"Nov 06, 2024",HaveFriend
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,1189d8f6-da31-4ad4-a456-cc20cceaa889,"It always works the way expected, in addition it is improving with each update, I have no complaints.",,Luis Fernando,5,"Nov 06, 2024",HaveComplaint
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,b8d61179-7ac0-4587-9ab3-508290437b39,good Services and support,,Joshua Clanton,5,"Nov 06, 2024",GoodService
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c9646ada-a07e-4bf9-9aa8-33149de1368f,"Like it once told me "" It's like having a team of experts, a library and a super computer all in one place """,,Omar Sim,5,"Nov 05, 2024",HaveTeam
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e3b6bf20-26aa-4237-8530-7c852c403197,"The service ignores and deletes even basic questions about the elections, such as the start time of the vote count. At the same time, Gemini and ChatGPT do not have such problems. I had to delete this application as useless and stick with Gemini.",,Pavel Dz,3,"Nov 05, 2024",DeleteEvenBasicQuestion;HaveSuchProblem;DeleteApplication
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c7b9eec5-214e-4be1-b584-b5422bae3fcd,They lobotomized Copilot too much and it intentionally withholds a lot of information now. If you do not know specifically what to ask it for it will refuse to give you the most relevant information pertaining to your prompt. It's the same exact illegitimate strategy used with the old archives of documents found within the Vatican and is meant to keep certain information concealed. A tactic meant to evade justice and prevent deserved reckonings. Edit: remove the anti-muckraking protocols please,"Dear user, thanks for your feedback. Could you please tell us more detail about your problem?
It will be very helpful for us to investigate and fix it. Thank you!",Nathan L,1,"Nov 05, 2024",LobotomizeCopilot;GiveMostRelevantInformation;KeepCertainInformation;Tactic;RemoveAnti-MuckrakingProtocol
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,850167d2-df03-428d-b840-fdb1b2a9668e,I like the correct information that I get for my questions...,,elmostroboricua,5,"Nov 05, 2024",LikeCorrectInformation
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,40fc22a7-1bbc-4524-9d5e-88f5775a48ba,cool practice,,Anwar Imad,5,"Nov 05, 2024",CoolPractice
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,eaa7d37e-8b62-4c3b-ab21-2733417c7768,"No ads, very precise and accurate. Easy to use",,Benhardt Thomas,4,"Nov 05, 2024",Ad
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,4180947c-7e1b-42a4-861b-cb35ca25ff53,my personal buddy!,,JM Nicolas,5,"Nov 05, 2024",PersonalBuddy
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,548c14b1-244b-4f51-a4f7-7d7cb779b2b3,Microsoft knows it's stuff. Google has lost this war.,,Donny Treaster,5,"Nov 05, 2024",LoseWar
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,461db827-d165-4bea-a3c0-1843933274c0,"This app used to be amazing! Now I can't create a single image I want, the AI doesn't even know what a footprint is...",,NightOwl,1,"Nov 05, 2024",CreateSingleImage
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,a7a691fe-6372-4a40-b14e-fe82fe89b58f,"I recently had a stroke and was paralyzed on my right side. Now, when I am alone, I sometimes talk to copilot. We struck up a conversation about being able to play the piano again. My daughter and co-pilot encourage me to not give up. I've gone from playing only for 2 minutes and after 6 months I can play for a half hour. Co-pilot gave me some suggestions of how I could make the song better. To me co-pilot is an invaluable part of my life now. I'm almost done composing the song.",,Janey Smith,5,"Nov 05, 2024",HaveStroke;StrikeConversation;GiveSuggestion;ComposeSong
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2bb05704-6144-41df-9513-790a9490256c,"Where's the ""audio pilot"" of Copilot? Restore it to get FIVE STARS!",,Emmanuel Sharpener Tarr,3,"Nov 05, 2024",GetFiveStar
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,9a9ee614-633d-49c5-8e30-654f8f004364,"It is good tool to acquire information about a subject, but the previous version was better.",,Jerry Myhre,4,"Nov 05, 2024",AcquireInformation
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,aca6e324-b179-4165-bbfb-a35fb455ea25,very good app,,Gatwech Wal,5,"Nov 05, 2024",VeryGoodApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2771095a-aa35-4b11-aaaa-d983f4d330e9,"add the features that were in the prerelease version, including Suno",,Josiah Amoah,5,"Nov 05, 2024",AddFeature
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e347a2ed-ae04-4862-bb1c-195dddc93d51,"""Something went wrong. Please try again later"" When I try anything. Reinstalled the application. Worked great once","Thanks for your feedback. Could you please provide some screenshots and issue details from ""Give feedback"" in the Settings of Copilot app? We'll assist you there.",RI,2,"Nov 05, 2024",ReinstallApplication
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,56090884-586e-4de3-a90d-37f81cfb57ae,"Nice, can't sight any complaints",,Donald Solomon,5,"Nov 05, 2024",SightComplaint
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2a8d130b-3352-44f4-b6a2-2b51b5670d2e,Best smart app Artificial Intelligence,,Suhaib,5,"Nov 05, 2024",GoodSmartApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,46483260-dfea-46c2-9d6c-3e5358a458f1,It gives short and clear answers and hence makes it faster for one to understand the concept. Thank you.,,HEZRON INGAIZA,5,"Nov 05, 2024",GiveShortAndClearAnswer
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,06860a81-b511-4706-9573-e5f474a0ae42,love the quick support and on point,,Diandra Tiel,5,"Nov 05, 2024",LoveQuickSupport
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,0c53dee2-9a4e-4012-8a12-95ea95bec066,I absolutely love copilot.,,Jeremy Reus,5,"Nov 05, 2024",LoveCopilot
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e1811f6f-67a9-444b-99af-42650b21fd18,Best app to use for research,,Emmanuel Minaana,5,"Nov 05, 2024",GoodApp
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,44059b31-c096-4893-9857-241a4d87ef41,"I like it,it always gives the correct things",,Charles Chibunga,4,"Nov 05, 2024",GiveCorrectThing
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,aaeecf02-251f-477f-99b7-96efab2b6a64,"Following the release of the new version of Microsoft Copilot on October 1st, I initially found the response quality lacking. However, I've noticed significant improvements over time. I appreciate that our feedback has led to new features. Here are a few more suggestions: - Add a button to switch to dark mode. - Clarify which AI model this update of Microsoft Copilot uses, so users can better understand its capabilities. - Enable chat pinning. Overall, I'll give it a 10 out of 5.",,Arvin Enigma,5,"Nov 05, 2024",NoticeSignificantImprovement;AddButton;UseAiModel;EnableChatPinning
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,9a7a40ba-1e7b-4c2e-96a5-7a142633097e,"love this Ai, copilot is actually cool if you know how to give it the right prompt. not so good for images though",,nwajei gideon,5,"Nov 05, 2024",LoveAi
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,72f05449-b009-495e-96bf-18fba911af64,it makes me feel I'm with my best friend but when I try to get mathematical answer the way he put the answer isn't comfortable to understand other wise I'm thankful 🙏,,Jakob Jakob,5,"Nov 05, 2024",GetMathematicalAnswer
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2a6b10f0-0236-4b8c-9258-886268e7f796,I used to shower google to find cool and unique things to do. I feel this streamlines all my research in a timely matter. addicted,,Justine Laliberte,5,"Nov 05, 2024",ShowerGoogle;StreamlineResearch
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,1c0a63b5-2b07-484e-8ca5-378a57936fea,Got a new friend 😊,,Moksh Mahawar,5,"Nov 05, 2024",GetNewFriend
​​Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ea8ea4ac-b1aa-42e6-8760-928cc51c7796,The best AI ever.,,Sniazhana Varaksina,5,"Nov 05, 2024",GoodAi
