app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at,extracted_features
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e90a0f56-56e7-4b92-a86d-ebc8b90ed2c5,Wonderful app 👏,,Abhay Yadav,5,"Nov 06, 2024",WonderfulApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e63eb0d1-8a85-46ae-a1c1-c1de73e6e6ca,"Whatsapp is very user friendly, it gives you an amazing messaging experience. It is very easy to connect with friends and relatives either abroad or local. I highly recommend this app.",,Tanaka Vurundiya,5,"Nov 06, 2024",GiveAmazingMessagingExperience;RecommendApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e32083ae-2b32-41ba-9dcd-8cf3a97333c4,V.Good. app,,Satyam Kasaudhan,5,"Nov 06, 2024",V.good;App
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bbbeb810-44b6-4b2f-aaa9-0ae9b2ddaadc,"My whatsapp getting reported and logged out every time, someone added me in international group and after that my account is deleted. I changed my Group adding settings I changed that to my contacts but doesn't work for me. Please do something 🙏🙏",,Rekha Singh,1,"Nov 06, 2024",ChangeGroup
WhatsApp Messenger,com.whatsapp,COMMUNICATION,05c7e01a-45cc-4254-a86f-e4ee980c7311,Very good app,,Mousume Khatun,3,"Nov 06, 2024",VeryGoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,caa37248-ac4e-4ea5-8ac4-0af19bbd64ef,Always happy my whatsapp,,Saroj I am beagest fan of sailandra Jena,5,"Nov 06, 2024",AlwaysHappyWhatsapp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d86656fe-0994-49c2-b6cd-ab019d33a7c4,All the things been done with this app are all good formative app Is all communication that happened and give one a side view,,Ochang Divine,5,"Nov 06, 2024",GiveSideView
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ded79633-e8d6-4f6e-87ad-db8855b20085,Dear whatsapp team I am using last couple of year and I didn't break and whatsapp terms and conditions I believe you made mistake and banned my number or i think by mistake I click on phasing link but I am not sure please I request you to unbanned number as soon as possible God bless you😇,,Usman Zaheer,1,"Nov 06, 2024",BreakAndWhatsappTerm
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d0f82860-e42d-4e1c-9441-da11faf1b8b0,Please let us screenshot profile pictures again,,Boopsie Lang,1,"Nov 06, 2024",ScreenshotProfilePicture
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5b92d2ab-fa81-4cca-a36e-ef0b2baab447,I didn't get any help,,Girlie Mashiane,1,"Nov 06, 2024",GetHelp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,91bd45f2-2eaa-41fa-bc8f-c4c28c13e312,Ok privacy app😃,,Shahzaib Khan,5,"Nov 06, 2024",OkPrivacyApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,88e1bb28-d9b4-4b81-b6a2-b3fc532a0c8e,Gift me a iPhone 16 pro max,,ROSHAN PALANIVEL,5,"Nov 06, 2024",GiftIphone16ProMax
WhatsApp Messenger,com.whatsapp,COMMUNICATION,73603729-3b25-473a-a05c-9e29f0efcf90,Please they keep telling me the account has been banned and I can no longer use WhatsApp due to spam mean while I don't spam people please do something about my account I have even deleted and installed it again but it's still the same I have also registered with a new number but it's still not working,,Clara Amuah,1,"Nov 06, 2024",UseWhatsapp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7323b26d-5969-486b-9b8a-a0ff7f50c795,Can't install whatsapp messenger...how to solve to this problem iwas tired to solve to this.but all technoque aren't useful.,,Zahid Ali,1,"Nov 06, 2024",InstallWhatsappMessenger
WhatsApp Messenger,com.whatsapp,COMMUNICATION,30c28552-2027-4eaa-bc6a-7a0f58cc4483,I usually get connection faster an reliable,,Maria Ochieng,1,"Nov 06, 2024",GetConnection
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6313ad98-ba86-451f-b528-97b5f28d58ca,TQ WhatsApp I WANT more Features like More Privecy,,Devasish Roy,5,"Nov 06, 2024",WantMoreFeature
WhatsApp Messenger,com.whatsapp,COMMUNICATION,09e5e350-265d-4097-889e-562b8076641d,"Why algorithm say ""you deleted this message""? Or Why edit time is time restricted? Telegram is hugely better.",,Hosein Mohamadi,3,"Nov 06, 2024",DeleteMessage
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e881fe5e-3aec-4c55-b765-ad8e1e9f6d57,Very nice app,,Mansura Mondal,3,"Nov 06, 2024",VeryNiceApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d3f74813-d9f0-44ed-92d4-9ac4893bb3df,"my whatsapp no longer working, what is your problem I don't know.. fix your bug 🐛 again and again I facing same problem after second day..",,RKH scenes,1,"Nov 06, 2024",FixBug
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f4762ee7-3608-44f6-9076-5ec33f39461b,WhatsApp must include a group tab like community tab,,E S,4,"Nov 06, 2024",IncludeGroupTab
WhatsApp Messenger,com.whatsapp,COMMUNICATION,031810f6-3962-4bb5-a2e6-022e3e525270,"this app would be super, if only to replace the background of a phone call for it conteins diabolic signs",,Beloved by God,3,"Nov 06, 2024",ReplaceBackground
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cf5b9c79-3a3c-4fc6-a054-8cf699022027,Very satisfying app,,meet aliusman,5,"Nov 06, 2024",VerySatisfyingApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f61ad66d-f995-490f-ae0f-1fb29516a563,Nice but messages showing problem,,Arlee star,5,"Nov 06, 2024",NiceButMessage
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9ba07e63-670c-4f29-9739-968dc21cde65,Very nice app..... I like it... ❤,,Gouri sunil 9j14 Gouri sunil 9j 14,5,"Nov 06, 2024",VeryNiceApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,667fe1ec-ab64-4ff0-9529-1ab38f4d2c03,Nice good app,,lokraj lokraj,4,"Nov 06, 2024",NiceGoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7cd3f453-4541-4fb6-b711-8cdad9fd30ff,Its very nice app. Thank you 💓 .I give this app 5 🌟🌟🌟🌟🌟 Devolpe more and more....,,Vijila M,5,"Nov 06, 2024",VeryNiceApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c45227f5-b0b7-45ae-8c23-d5044421a2ef,I love 💕💕💕💕💕💕 this app May it continues with it's services,,Pop Francis,5,"Nov 06, 2024",LoveApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e508c1b2-9d4e-4076-99c7-83fe36458207,"Mera whatsapp 1 month se logout ho gya hai,aur otp verify hone ke baad official whatsapp download karne ko kaha ja rha hai,ab official whatsapp download kar liya to dusra whatsapp kaha se laye ,,please start my whatsapp ,,,,,",,dheeraj kumar,1,"Nov 06, 2024",StartWhatsapp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,887e77e9-4241-4558-a20c-216029cb2380,Deleted acc for no reason and unreliable support,,oldovo spam,1,"Nov 06, 2024",DeleteAcc
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d77bbf4b-9366-43b8-8df6-da04d1c2ca93,WhatsApp messenger payment,,Trikam Vaghani,5,"Nov 06, 2024",WhatsappMessengerPayment
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1ac48d59-16f1-4beb-bd59-2037380a968b,App installation it's giving problems I recommend using Facebook,,Mama Blessing,1,"Nov 06, 2024",GiveProblem
WhatsApp Messenger,com.whatsapp,COMMUNICATION,280720c2-df95-4548-b4e3-9f2fc4d71136,， Hi I don't need on official WhatsApp I want to install new WhatsApp there showing problem I want to know to clear this please to install my WhatsApp to start,,karim zada,2,"Nov 06, 2024",InstallNewWhatsapp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,78d8f637-76b6-4e20-8af7-32a9a2133a5f,Great app.,,armando alvarez,5,"Nov 06, 2024",GreatApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b97ebdc7-788d-4e59-9e41-16614bf7aa0c,number not verify problem hai,,Kanhaiya Chauhan,5,"Nov 06, 2024",VerifyProblem
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7f040705-9e1d-4f8d-8ca4-d7c9bd7ff13d,I have mention feature but it doesn't work. I can't mention anyone,,Shakhta Bakhta,1,"Nov 06, 2024",HaveMentionFeature
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b3595bff-be73-45ae-9900-c8063cb31fee,Login issue,,Pintu kumar Pintu kumar,1,"Nov 06, 2024",LoginIssue
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9ddd181c-16f7-42aa-8b27-4811f89687d2,Unban my WhatsApp account,,Mirym Lhci,1,"Nov 06, 2024",UnbanWhatsappAccount
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f336bed2-c170-43e8-9d53-c0443f49c64b,Could you do a lot of different things,,Rob Cubler,5,"Nov 06, 2024",DoLot
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bbf60610-9341-4b53-b863-6df31fb5a336,Please rectify this I don't know if it's only me But when ever I share a video to people or post a statusost of my contacts can't view it And for some it downloads but the view is blurred Please do something about that,,Markovnikov,2,"Nov 06, 2024",ShareVideo
WhatsApp Messenger,com.whatsapp,COMMUNICATION,72208b3c-5caa-42e4-86f5-1cb46712849a,I gave 5 stars first but now I am decreasing that to 2 stars. Because I had a glitch. I downloaded a image but it give me this.,,A Google user,5,"Nov 06, 2024",Give5Star;HaveGlitch;DownloadImage
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f0d6a884-fb4e-4264-9c7d-e556732ac52d,Nice app try it,,Nowahala Agbonkpolor,5,"Nov 06, 2024",NiceApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fc3dc7cf-83e6-4e22-9309-6ee384ea2b88,Helpful the app,,K Dhanush,3,"Nov 06, 2024",HelpfulApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5d15108a-f510-45c4-9a6d-ad004d1be2df,Looking forward and achieving more ego to whatsapp,,udo okon,5,"Nov 06, 2024",AchieveMoreEgo
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1a3e73f8-129a-44d6-806c-71e543f766cb,Very nice app,,Hasan Dhiwar,5,"Nov 06, 2024",VeryNiceApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8c18b299-9ee0-42a4-bd7b-3bf0f1e1cd47,I give it 5stars 🌟🌟🌟🌟🌟,,Rasheedat Lawal,5,"Nov 06, 2024",Give5star
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2020a743-c8c6-4b9d-9212-cdf170f90e5c,I want to login my whatsapp,,Toheeb Olabode,5,"Nov 06, 2024",LoginWhatsapp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,28bc4186-3546-4f94-9d96-f8b943f910b0,What's up is very useful for everyone. My official number is given .why I am not allowed to use what's. Allow whatsapp tp functionwhy again my whatsalp is stoped,,Raghunath Narkhede,5,"Nov 06, 2024",AllowWhatsappTpFunctionwhy
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8132991e-bc0a-4355-af0e-b9228695e068,YouTube links doesn't show thumbnail on my pixel 5a. Pls also provide options to Edit text in WhatsApp status. Upload pics/videos in HD in status. Will give 5 stars if such features are added.,,hari prasath,1,"Nov 06, 2024",ShowThumbnail;ProvideOption;UploadPicVideo;Give5Star
WhatsApp Messenger,com.whatsapp,COMMUNICATION,09ac95d4-daf1-456f-bc7a-ddfb4926975b,good apps,,Ifrad Mir,5,"Nov 06, 2024",GoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,96d9bca2-024d-435d-8862-fd128791a3bc,Unable to login due to spam,,Neelam Sharma,1,"Nov 06, 2024",UnableToLoginDueToSpam
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8d1a218e-0c3a-437a-b141-fd3b4606d02b,Its OK BT can block mi acont saying spam y,,Butong Jamal,2,"Nov 06, 2024",SaySpam
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b8fa52d6-5a84-48b4-b920-830508e80c04,Best way for talking,,King Hakimi,5,"Nov 06, 2024",GoodWay
WhatsApp Messenger,com.whatsapp,COMMUNICATION,249504bc-1638-48f6-a6a2-1dbca95e0d0d,Good app Every body download this app This app help with you in every sector Thanks for whatsapp makeer,,Jonoon AA,5,"Nov 06, 2024",DownloadApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,41313312-de43-44bf-a883-a238c27f5941,WhatsApp is very fantastic 👍 fast and reliable for all types of calls and the recent column for liking status is also very nice 👌,,LOVE Aimiegbefoh,5,"Nov 06, 2024",LikeStatus
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e66a1c8c-0044-4f23-96c2-1e1b42234854,It's really amazing using WhatsApp messenger. It connects me with my friends all over the world.💪💪,,LUHUT SENI,5,"Nov 06, 2024",UseWhatsappMessenger
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3b19406e-29a4-4003-a5df-e841b557ef0d,Can you please let me use my account in peace. Enough of the spam and restrictions,,onuoha chiamaka,1,"Nov 06, 2024",UseAccount;Enough
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c09fbe98-4d42-430d-891f-04aa937ccbcb,I give 5 Stars if l get whatsapp updates! Why I can't get whatsapp updates?,,Joydeep Ghosh,3,"Nov 06, 2024",Give5Star;GetWhatsappUpdate
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3d3618d2-670d-4ce8-93db-dac4bd6fd25c,Very nice app good feature,,Somnath Nath,4,"Nov 06, 2024",VeryNiceAppGoodFeature
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3d8a1576-691c-415b-80d7-226248286490,"The whatsapp logged me out and saying you can nolonger use this app to access your whatsapp chat.it said you need the official whatsapp to login.I tried to get rid of the unofficial one , can you please assist me",,Customer Followups,1,"Nov 06, 2024",UseApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,dd04606f-ccd1-4254-bd45-28778b28f090,Subort whatsapp team My whatsapp number loginng,,Pradeep Patel,1,"Nov 06, 2024",SubortWhatsappTeamWhatsappNumberLoginng
WhatsApp Messenger,com.whatsapp,COMMUNICATION,72372e5b-94fe-47ae-8690-fd4858c51404,Frequent request for updating,,Osih Mindako,2,"Nov 06, 2024",FrequentRequest
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bd1978c9-a882-4326-b26f-13ad7dfc98e1,the great app but please unblock my whatsapp number whatsapp team,,yasir baloch,5,"Nov 06, 2024",GreatApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b9e20a57-b043-4305-967e-fe289c638d6b,Great app👌👍,,Nthabiseng Makakane,5,"Nov 06, 2024",GreatApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d411b2dd-1b62-4d9a-9be4-d2217bc6d71b,I want verify my number with whatsup,,Zulaihat Lawal,2,"Nov 06, 2024",VerifyNumber
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6a52f55f-01d2-46e8-bc9a-db3e22f87318,"Why am I being banned typically everyday for doing absolutely nothing? 24 hours after leaving a review, I see a message saying it was flagged by mistake and this mistake keeps reoccurring",,JOSHUA BADMUS,1,"Nov 06, 2024",LeaveReview
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4f41555f-9ac9-475e-9a6e-b0ebd5c83fa6,Good app,,Rajjan Pathak,5,"Nov 06, 2024",GoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7aa0c2d0-6ce7-4ed7-ae91-21a68d194361,I need out whattsapp offical before verify my number,,Elisha KwabenaBondzie,5,"Nov 06, 2024",NeedOffical
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c869fefd-a0f8-4ef4-b601-2f667d1cda9d,Muted problem,,Rajani Das,5,"Nov 06, 2024",MuteProblem
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5e3e0d2b-d70e-45bd-ae79-87ab4a1cbe2d,Shi ashi and all,,Narayankhed Sangareddy,1,"Nov 06, 2024",ShiAshi
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a0df930a-6f67-4d3e-9945-afb2ab1c3041,Kelvin mi ✌com,,Marron Chilimboyi,3,"Nov 06, 2024",Kelvin
WhatsApp Messenger,com.whatsapp,COMMUNICATION,670a3c49-3031-4f5b-85f8-5c828758cc3f,Good app,,Tanvir Ahmed Khan,5,"Nov 06, 2024",GoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9976dde6-d018-4adb-a931-7226edfe1794,Very good app,,Muddasir Afridi,5,"Nov 06, 2024",VeryGoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bf39eff2-4937-4852-9b64-e1c59540bf01,Very useful app for everyone,,Dharamdev Rajbhar,5,"Nov 06, 2024",VeryUsefulApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,50f03b45-50fe-4df8-b2af-373db66343e9,Poor status Low Quality! Please improve it,,Honey Rajput,4,"Nov 06, 2024",PoorStatusLowQuality
WhatsApp Messenger,com.whatsapp,COMMUNICATION,697750d1-166b-4cfe-8d9c-c354c3908acb,Good app,,Md Younus Mia,5,"Nov 06, 2024",GoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,07fd5687-bea6-4cac-8186-535d0a39259a,It's good but why are you not giving gift to your fand,,Noah Joseph,5,"Nov 06, 2024",GiveGift
WhatsApp Messenger,com.whatsapp,COMMUNICATION,79cd03ea-8436-4616-9f7b-706ad7d532e4,Amazing app,,immaculeta ifeoma,5,"Nov 06, 2024",AmazingApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,104d1035-4d40-4cde-92e4-6b590040fd9c,"It's good,.we have communication other people's,..",,Aima Love,5,"Nov 06, 2024",HaveCommunication
WhatsApp Messenger,com.whatsapp,COMMUNICATION,69836f4e-cd43-424a-b283-7804644cb178,Only bad thing is that sticker pack limit is 30.so i can not add more sticker in one pack. I want it minimumly 120. Plz do something,,Ashish Jain,4,"Nov 06, 2024",AddMoreSticker
WhatsApp Messenger,com.whatsapp,COMMUNICATION,be311ed8-880e-431a-819e-bb9a8ecab13f,Its the best app,,Dineo Tinyiko,5,"Nov 06, 2024",ItGoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,727b3f53-7f62-4cf6-9bae-eb9b0ab3ad88,Good morning,,Ghanshyam Maurya,4,"Nov 06, 2024",GoodMorning
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cbe7103c-f4e6-4915-8f49-ccc516891b91,Very awful nowdays . I was wrongly banned for something I never do. After review I can no longer sign in since it keeps telling me I need official whatsapp . They redirect me to their website after downloading it still flags it as no official. Meta should review their algorithm or stop user harassment. It's embarassing,,obunga edward,1,"Nov 06, 2024",VeryAwfulNowday;NeedOfficialWhatsapp;ReviewAlgorithm
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d046d11f-0b58-4eb6-b01d-76883e44c5a0,Update,,Pupum Mngunie,2,"Nov 06, 2024",Update
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9cef13ea-bc2a-49be-8395-93464e584e69,This app.is amazing,,Ranamudassar Rana,4,"Nov 06, 2024",App.is
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a4b97691-2b48-4ae3-965d-d6f8c783adaa,Easy way of communication,,CHISHA SINYANGWE,5,"Nov 06, 2024",EasyWay
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f2f85a2c-3766-4e46-8c4c-ae805db93314,This is a very smart app and this is two main work 1 . Chatting 2.caling (i)audio calling (ii)video calling Thanx your watching my post,,Manjeet Parjapat,5,"Nov 06, 2024",Chat2.caling
WhatsApp Messenger,com.whatsapp,COMMUNICATION,636b06d6-dfcb-47a6-a62d-b1ca8b14fb8c,I like Meta AI very much,,Kashif Home,4,"Nov 06, 2024",LikeMetaAi
WhatsApp Messenger,com.whatsapp,COMMUNICATION,385842b6-6098-4548-87d8-9f1e7f798b3b,"WhatsApp has a bug , how to clean it ?",,ali drjuffaity,5,"Nov 06, 2024",HaveBug
WhatsApp Messenger,com.whatsapp,COMMUNICATION,47547109-66d4-4d4b-8c7d-b01724297f9b,Am enjoying the service,,Jameel Muhammad,5,"Nov 06, 2024",EnjoyService
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6e504394-f5de-4b28-b366-ca118341fa16,Nice using this app.,,Godwin Odeh,5,"Nov 06, 2024",UseApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ec8fbbc0-5d35-4a53-9970-52859ccd5a87,Nice service,,King Maker,5,"Nov 06, 2024",NiceService
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a0e32368-53fa-4859-b0ec-0909f91606df,Good working ... super,,B Ramakoti,5,"Nov 06, 2024",GoodWorking
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5848a8b0-1474-4552-b898-1cdfddd5fb59,Echo from encoder to decoder.,,Jude Dibie,1,"Nov 06, 2024",Echo
WhatsApp Messenger,com.whatsapp,COMMUNICATION,092efaf7-836a-4b80-9564-a8cbe76b1e07,Beautiful Nice,,Jutt Sanain,1,"Nov 06, 2024",BeautifulNice
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0a75b8a1-c6da-4348-b76b-13faaa7570fd,"Nice app, but it normally keep me logged out i don't know whywh",,Alex Mauki,5,"Nov 06, 2024",NiceApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e5cb4390-060b-41e1-859e-a858e14419e9,I Love this app best media too reach out to family and friends,,Bitrus aboye,5,"Nov 06, 2024",LoveApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f0204b62-8c8b-45be-a886-c3e9b7541291,Its good app and its help me for study and talk to my friends and family,,Reema Devi,4,"Nov 06, 2024",GoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,37266dc3-0b26-497f-bf21-4ca3b1b68024,Very cool app,,Ritesh Raj,5,"Nov 06, 2024",VeryCoolApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d895312f-0712-4b28-b5bf-76fdd4962a31,Why am I not getting the new updates even after updating the app?,,Anuska Garai,1,"Nov 06, 2024",GetNewUpdate
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fa456b15-e1ec-4da2-8abe-fecbbaa41efe,Love this app,,Kartik Sharma,5,"Nov 06, 2024",LoveApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2754ad57-7dc5-48c1-a93b-c164844095ac,Very good app,,Keshav,5,"Nov 06, 2024",VeryGoodApp
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bb3f593b-63be-4c7c-b006-fe088aa6c20e,Poor response,,Boss George,1,"Nov 06, 2024",PoorResponse
WhatsApp Messenger,com.whatsapp,COMMUNICATION,21278cb9-da2a-43c7-bd56-1d1b25d56518,It a good app and I like i love the way it is,,Donna Lawless,5,"Nov 06, 2024",LoveWay
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cba8a785-36a1-4072-8e1e-81c12eb31468,Good Apps,,Mohammad Afzal,5,"Nov 06, 2024",GoodApp
