app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at,extracted_features
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,fb4c1c47-7b44-4214-906e-6da1edb480e3,It is very good application for learning platform whatever I think I write question in this application and getting reply immediately,,Riyaz Siddiqui,1,"Nov 06, 2024",LearnPlatform
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,7bb7254c-5cb0-4faa-af42-a7ebdf40d2f2,good app in the world,,rajon foisal,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,e14a3626-0b34-40b0-ae3a-6735c2d06685,it is really good app I created bmany reports and others school stuffs using I got straight A for it,,ali akber,5,"Nov 06, 2024",CreateBmanyReport
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,30f70206-1bb1-4477-8514-6ef541c38279,greatest AI so far,,Trường Thành Lý,5,"Nov 06, 2024",GreatAi
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,c40b7187-49c7-418f-b680-a1b7df9e9fc3,I LIKE THIS APP CHATGPT WOW VERY NICE APP FOR LOWER BRAIN HUMAN LIKE ME 😅😅😅😅😅 AND THANKS TO MAKE THIS APP FOR PERSONS LIKE ME THANK YOU,,SAAD OP,5,"Nov 06, 2024",LikeApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,3c321a17-393a-42e7-a5a9-9050d9ce9e26,outstanding app answer in one word...... by which is no confusion.,,WASIQUR RAHAMAN,5,"Nov 06, 2024",OutstandingAppAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,4c4ace09-b325-48ee-9e81-9d359183959e,best app for education,,Silent Bot,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,1afd5661-c7cf-4e68-bf0b-7133ccba70b3,very yous full app,,Rintu Bachhar,5,"Nov 06, 2024",VeryYousFullApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,3b486535-bf08-4a42-b0cd-62b79489fb88,it's amazing but it only can upload 1 or 2 or 3 picture at a time their is a limit between this that a problem otherwise it very helpful 😙,,Adhinath,5,"Nov 06, 2024",Upload1Or2Or3Picture
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a4b7621b-b80c-4d99-9418-20491958eb1f,good app 🔥🔥🔥 problem solver and easy to use,,Nkosinathi.J Zungu,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a953555b-3705-488d-86c2-4c08a5a7534a,it is outstanding app I Love this app,,Mohd Arif,5,"Nov 06, 2024",LoveApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,0122ea78-291e-4307-be54-d26712c798aa,impossible theory they make possible,,agha uzair,5,"Nov 06, 2024",ImpossibleTheory
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,f4091a67-8642-4ca7-bc04-7affbe001372,very good app,,Nasrin Akhter,2,"Nov 06, 2024",VeryGoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,baac8ef3-b00e-4130-a22b-4966fc430847,Horrible Ai. Doesn't even reply completely.,,Ishaan,2,"Nov 06, 2024",HorribleAi
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,881edd95-b0da-4bbd-ae76-120d1ac9f172,My partner,,Christoper Jesudass,5,"Nov 06, 2024",Partner
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,87776492-3114-48e5-b1c6-0b6cfc8eb076,The best app ever its literally better than google it gives so much information its the best,,SantaBoy,5,"Nov 06, 2024",GiveSoMuchInformation
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,9199f524-5243-4b8c-af9f-afa980b0e762,"Subject: Feedback on AI Response Behavior Dear OpenAI Team, I hope this message finds you well. I am writing to share some feedback regarding the behavior of the AI interface. I’ve encountered an issue where the AI tends to continue speaking and responding even when I request it to stop or pause. This makes the interaction less smooth and sometimes results in confusion. I believe it would be beneficial if the AI could more effectively recognize pauses or commands to stop, ensuring it listens",,Mahesh Ranathunga,5,"Nov 06, 2024",ShareFeedback;EncounterIssue;RecognizePause
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,47763f62-9f2d-46d3-97ef-ec0ab2275b87,Read aloud option is not working.... I tried reinstalling various times clearing cache or chat gpt and play store's both but nothing is working,,DikSha Shakya,3,"Nov 06, 2024",ReinstallVariousTime
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,71f96900-8479-46a2-b402-8fa90156deff,"I can't create documents anymore. If i needed an excel or word document I would show him or dictated him what info to write then I would change to my like but not to start from scratch and now he can't It was helpful, before i would ask what's the weather by giving him my location and it would give me some feedback for the day and now he can't. As time goes by he does less and less and acts just like a Google doesn't search but answeres your question.",,Marcos Cordero,1,"Nov 06, 2024",CreateDocument;NeedExcelOrWordDocument;AnswerQuestion
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,8603ce89-5cba-4aa5-b704-acb5bd5ab083,It has been an exciting app and I learned a lot from it.this app has helped improve my leading and learning skills and enabled me understand with in a short period of time,,Rachel Hanacho,2,"Nov 06, 2024",LearnLot
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,8186e9f2-80b1-42e1-9995-a062c598c355,"They fixed the bug, Thank you, Devs. Now, there's another annoying problem I have: The A.I blitzing through the promts & not reading it properly, resulting in badly made answers. Like imagine typing a detailed paragraph for the A.I to understand only for it to respond a half a second after you send it with a poorly made answer. Can you please give us an option to allow the A.I to properly read the promt? I care more about a carefully created answer rather than how fast the A.I can respond.",,Daniel,3,"Nov 06, 2024",FixBug;TypeDetailedParagraph;GiveOption
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2648219f-8e9d-4318-9065-7017dc25a556,It's a really nice app. Just a few glitches when solving mathematical problems.,,Araoluwa Adeoye,4,"Nov 06, 2024",JustAFewGlitch
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,17a27672-77e6-4bbf-aac8-92b930021296,Excellent aap clears every thing within a minute. 💯,,Kanishk Kishore,5,"Nov 06, 2024",ClearThing
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2f3de2ee-ac68-481b-b000-25656b5ceae9,very good app for finding assignment and other work,,Beena yadav,4,"Nov 06, 2024",VeryGoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,fc62823c-0891-4bb3-b415-4991604c3df1,I love this app!,,Suzan Agada,5,"Nov 06, 2024",LoveApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2c727c52-adf7-49f8-97d7-c909b75b2709,I liked this app everymuch.This is the bestest app i have ever use,,Kushal Pandey,5,"Nov 06, 2024",LikeApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,6d2cd1af-e237-4772-ac9e-e762ad0674db,"chatgpt is very good app the AI is quite clever ... All responses are Good , Mostly correct , and not offensive . But there are some bugs like when i ask any Physics related questions it gives me ans in Python Code form but i don't need that also some times the app lags like My Galaxy is Gaming Beast Mobile but lags this App i guess it isnt well optimized please fix this issues of ChatGPT",,Samarth Jadhav,3,"Nov 06, 2024",AskPhysicsRelateQuestion
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a2047aeb-c355-42bd-9415-5f91646299e3,i like chat gpt app it help me lot in finding things easily,,Ritesh Patwal,5,"Nov 06, 2024",LikeChatGptApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,98515464-5b09-45b7-b7ba-7e3699dd9ea5,giving excellent answers,,183 SCCN Swayam Anil Magar,5,"Nov 06, 2024",GiveExcellentAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,3bcfaf01-5b51-470c-ab22-39ef984d9b88,great voice understanding as well,,Kunal Arora,5,"Nov 06, 2024",GreatVoiceUnderstanding
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,bae9938e-a738-4409-b048-e4be87a468a7,include advance features like generating images as well,,Kumar Swamy B A,5,"Nov 06, 2024",IncludeAdvanceFeature
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a68c3093-ba16-4e04-8ff6-e1a95fce661c,this ai is very good for any thing but there's a limit to ask any thing and to generate any images you need to get a primium to do it unlimited,,Mox Patel,4,"Nov 06, 2024",AskThing
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,18f13a0f-2be7-431f-a538-5510f6dcdbfc,super app to gain knowledge,,THIRTHAPPA SC SANGEETHA YH,5,"Nov 06, 2024",SuperApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,bb4f693d-7372-4097-8bc4-9426d7787f8c,"It's perfect, I use it for Homework and basically everything. I like the free trial of the next version it gives for a limited time per day. Nailed it OpenAI 👌",,Piyush K.R,5,"Nov 06, 2024",LikeFreeTrial;NailOpenai
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,eae8963b-5068-46dd-8dfa-57b35487f6df,nice work,,gaurav kosre,5,"Nov 06, 2024",NiceWork
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,b00b7183-1f86-4f27-9467-2b454dad6ded,great app 💞💞💞,,Oppo A3x,5,"Nov 06, 2024",GreatApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,b15e3d46-4689-4d95-8ddb-613648d395a8,because sometimes it sucks in delivering the answers,,Aman Introvert,3,"Nov 06, 2024",DeliverAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2355ad95-9247-4b8d-bea9-46bd2cc322cd,"Wow!! this app is really amazing,at first I didn't know this the app and it was friend of mine it to me every since then and it has help me in many way. Guy use this app u will never regret it",,Ladunni Olatilewa,5,"Nov 06, 2024",UseApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,1be9ca61-3a40-4624-b5fd-fe374df93495,"I had a chance for writing skill, help a lot to draft a professional email.",,Kanokrat Jantra,5,"Nov 06, 2024",HaveChance
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2ca874db-7aa5-4529-beff-7f5f341bbe1d,Beautiful experience for chat Gpt help,,Manik Uddin Laskar,5,"Nov 06, 2024",BeautifulExperience
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,3378a87d-20c8-4bf0-ac9e-5cfc31ba4fbc,nice app but virtual memory provide or learning,,Ravi Ravi,4,"Nov 06, 2024",NiceApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,658e4c23-d6bf-4ed6-a381-b9776ebe68b7,Yes....Chatgpt has been my teacher since my engineering 1st year. Thanks to the developers of Chatgpt.,,Dhananjayan Karanam,5,"Nov 06, 2024",Thank
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,98995a4d-0438-48cc-84fa-a95a09fe2056,Chatgpt is good Ai tool but the limit to send pictures should be incresed,,Bimala Paudel,3,"Nov 06, 2024",SendPicture
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,98fb50be-016d-4f34-af99-35a9b516fac0,best experience,,Sanjay Ghadiya,5,"Nov 06, 2024",GoodExperience
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,b6d40491-1b2b-45f3-bb01-26b1426492e1,W App,,Siyamthanda Koyana,5,"Nov 06, 2024",WApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,f03dc2a9-059c-48db-a749-4242a1c41c66,"ChatGPT is the greatest app i have ever seen, seriously it's so simple to use & it can help you in everything... No really in everything, if u're sad or happy chatGPT can help u if you have a problem or work which is difficult for you chatGPT can solve it quickly. Like your personal assistant + without money",,Alyaa Heshmat,5,"Nov 06, 2024",HaveProblem
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,377e6ada-1156-4c3d-a028-f4d51beeb9c4,It's great for everyday task but why it is limited In web but inside the mobile app unlimited fix this issue please thanks,,Igiggigoog 8cvigig8iggiiv,4,"Nov 06, 2024",FixIssue
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,dba48dd5-9e9a-4a0c-9186-47d7ae106b1e,"So fast, really enjoy Completely zero ads",,Gira Alan,5,"Nov 06, 2024",EnjoyCompletelyZeroAd
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,cebec1b3-3057-4b04-a7cb-62cc5a95b721,it is very helpful in making notes,,Sania Malik,5,"Nov 06, 2024",MakeNote
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,27dc0f26-c1e4-4ad3-a1f7-636fc3272341,Best experiance,,Shibin Mt,5,"Nov 06, 2024",GoodExperiance
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,583858f1-a154-49f5-9d48-cc6490c84174,Please activate the read aloud option. It's very useful. I hope you will maintain this.,,Shaban Ahmad,4,"Nov 06, 2024",ActivateReadAloudOption
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,aa679f41-39e0-4350-aa0b-2227c0081214,the best it give out good results,,Abdulkabir Oyedeji,5,"Nov 06, 2024",GiveGoodResult
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,550e0684-725c-4d5d-880e-20e76be8ed9e,"It's a really great app it can help you if you have any problems on your PC, Mobile, laptop you just need to take a foto and the app will tell you the problem.",,Morteza Jafari,5,"Nov 06, 2024",HaveProblem
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,5690a8c6-007a-49e7-977c-38d58698fe88,"problem with the text 2 speech;"" gpt is crazy",,acillisspirit,3,"Nov 06, 2024",Problem
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2cf39618-2211-4335-8c1b-52fb3cbe8ee1,good apps,,Hozaifa Hosen,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,dc1a6f3b-d551-4fe9-84e1-6f9d9876b5a1,not accurate answer,,Jai prakash Dubey,1,"Nov 06, 2024",NotAccurateAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,deffb34f-f7ae-4f01-a4b2-dacc7eaec1dc,because it understands our problem 👍🏻👍🏻😊😊🤗,,RITIKA GANGRADE,5,"Nov 06, 2024",UnderstandProblem
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,99dcb8f0-1a9c-487a-837f-27e2771973e5,Good app,,Mobashir Rahman,4,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,fe66daa1-287f-4689-8c89-7159cbed2da3,best ever app I used,,Afridi Mallick,5,"Nov 06, 2024",WellEverApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,9bf9b836-9da5-4b8a-a6c9-00e98ed5a58d,This is not generating a photo,,Rizwan Shaikh,1,"Nov 06, 2024",GeneratePhoto
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,7482770b-109b-47ca-a4ee-ff46110f7c40,I really enjoy using this app,,Segun Shokunbi,5,"Nov 06, 2024",UseApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,8257c1b8-2612-4488-825e-6400bea1ad67,"almost failed copying answers for anatomy from this in china, hope it gets fixed.",,Gowtham,3,"Nov 06, 2024",CopyAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,1623d0db-ff72-46fa-b22b-dde0a1596d65,Verry good.. This apps just Awesome ❤️,,RS ROBIUL,5,"Nov 06, 2024",App
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a68a73bb-a799-4bc8-9e37-547c6484035b,great app 🔥🔥👋☝️,,Kongnyuy Richard,5,"Nov 06, 2024",GreatApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,ba22d2ed-f85b-4b8d-89ae-21c2a81d874f,It is very convenient to receive information and quickly,,Arina Hlebnikova,5,"Nov 06, 2024",ReceiveInformation
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,057635b5-aec2-4964-9f0b-267e996e793b,Great app,,Serame Mngqinya,5,"Nov 06, 2024",GreatApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a6d3a359-32eb-42dd-a591-65fff118dfa5,Very useful app👍👍👍👌👌👌🤩,,Thilani Shayamali,5,"Nov 06, 2024",VeryUsefulApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,45448fed-3c89-4996-a5e6-aff847aefcd4,best app for 10th,,Kavita Sharma,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,f34ddd9b-4771-466f-98c6-16d4f82ece51,great chatbot but that 20 bucks a month is a bit heavy,,Onias Maoneke (Chairman Sir),5,"Nov 06, 2024",GreatChatbot
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,d2249875-0da2-4f88-8c82-98b0afdcd123,Best AI ever.,,Ismatara Parvin,5,"Nov 06, 2024",GoodAi
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,78b182f6-8690-4e80-9d3b-b3a9c84f1d6a,the best app in this world 🥰,,Urcy Dave Blaya,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,ced2b217-5ce5-4c2c-ab69-922535365068,i love this app,,Lakpa Tsering,5,"Nov 06, 2024",LoveApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,4c9e978c-070e-4890-8525-fcb5120abacc,Very pretty server 💪🔥,,Mwaky Fx,5,"Nov 06, 2024",VeryPrettyServer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,262f8f45-56bf-4ce0-b86c-58c79bfe0726,helpful app,,Lyton Fulilwa,5,"Nov 06, 2024",HelpfulApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,c3a335d6-a1ac-4433-9119-56d4445d25ff,good app,,rizqin,5,"Nov 06, 2024",GoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,94e4515e-fb4a-4c04-af03-d14fa9041d8f,I have no word to express how good is that. its helps me alot .(memento mori),,Haiwan WayMakers,5,"Nov 06, 2024",HaveWord;MementoMori
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,e5ee13fb-20a7-4059-904d-c47b7bc855d7,"ChatGPT is an incredible tool! It provides quick, clear, and well-researched answers on a variety of topics. Whether I need help with technical issues, creative ideas, or just casual conversation, ChatGPT is always there with reliable support. It feels like having a knowledgeable assistant available 24/7. I truly appreciate its versatility, accuracy, and user-friendly nature. Highly recommend!",,Ubedullah Lanjwani,5,"Nov 06, 2024",ProvideQuickClearAndWellResearchAnswer;NeedHelp;AppreciateVersatility
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,bd895e21-5dae-4713-8bc4-59d59689270f,very good app,,Khulan Batbayr,5,"Nov 06, 2024",VeryGoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,79227cd2-3d95-429b-a84e-03c1cee36b19,Perfect Assistant,,Radhica Bhola,5,"Nov 06, 2024",PerfectAssistant
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,1975cdd9-f9f0-4854-aee2-150213360b55,Amazing at the same time scary of how much it can affect our daily lives. The most revolutionary invention of recent times for sure.,,meisterじえろ,5,"Nov 06, 2024",AffectDailyLife;MostRevolutionaryInvention
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,39da8bee-2d57-4ba2-a5cf-cecac0b7c943,very very gd bit need use to simple language,,Ripon Ahmed,5,"Nov 06, 2024",NeedUse
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,94f3feec-513d-41b0-93e0-9cc828f02598,After one of the updates my app is scrolling upwards by itself when I read untill the end of a message. Reproducible on two devices. OnePlus 9 and OnePlus 12 Pro,,Viktor Shvets,3,"Nov 06, 2024",Oneplus
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,b3e20775-8d3d-4981-89d9-eec487e01ed1,I can found anything this app app is really useful. so I give 5 star ⭐,,Raziya Jan,5,"Nov 06, 2024",Give5Star
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,7329bb0c-8f57-4164-a1fb-bce4eda3920f,Absolutely awful and it deserves that rating for making this experience so frustrating and ruining my morning. I was asking the A.I if she had any tips to help with gas and she was constantly being interrupted by the other bot saying that it is against their terms of service. It is so trigger happy it is insane. Wasting my 45 minutes of talking with her. This happens a lot for some nonsense. Until this gets fixed I won't change my review. Stop treated us like children.,,Luc,1,"Nov 06, 2024",DeserveRating;AskA.i;Waste45Minute;ChangeReview
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,56f0791f-0d3e-4cfe-8628-cb77832b73be,"Absolutely fantastic 👏 Wrote me a 1000-word essay for my homework, and they didn't even realise 🙂",,Ashton Farr,5,"Nov 06, 2024",Write1000WordEssay
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,a31d90e2-7a3f-431f-a720-d170f43e4317,helpfull app,,Kundan Kumarlal,4,"Nov 06, 2024",HelpfullApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,2d003c2d-b3ad-4b61-aeb8-3f3a2a4c6729,most helpful app,,aagaja akshay,5,"Nov 06, 2024",MostHelpfulApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,ca705973-9d3d-4348-86bd-97f29ae31b3c,"Lovely Ai, very easy to train.",,Birdie,5,"Nov 06, 2024",LovelyAi
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,33e27e00-a301-44a6-a341-6dd45323f53e,Good yrr achi haa bht ai bss itna clear answer kuch kuch nhi deta baki sb thk ha,,Ghulam Haider,5,"Nov 06, 2024",GoodYrrAchiHaaBhtAiBssItnaClearAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,116c9c77-237b-4302-85a6-c631e9c7eb34,v.good,,Aginobeli Tembel,4,"Nov 06, 2024",V.good
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,50c5e5f1-906c-4fa6-b40c-c38b3ce0503e,its thé best ai app that i used it Can talk any language and help you on evrything but sometimes it mulfunction,,John Marston,4,"Nov 06, 2024",TalkLanguage
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,fc214b8e-fa23-49d9-8bf2-062cc2bbc354,I like this app. it is perfect and it's easy to use.,,Aobakwe James,5,"Nov 06, 2024",LikeApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,1b200c7e-8b6e-4cc4-aafe-ef62300545b2,Very good application,,Samy Sabry aboalam,5,"Nov 06, 2024",VeryGoodApplication
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,262147cb-c617-41b9-8692-f6d90785afb6,very nice app,,Gideon Thomas,5,"Nov 06, 2024",VeryNiceApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,70b03e2f-b6a6-4af4-bd7b-e722da348521,its has very accurate answer it helps is various purposes,,Yenugula Bharath,5,"Nov 06, 2024",HaveVeryAccurateAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,bb1718ba-f08c-4a77-8929-45dcb3d73613,Very good application,,Salma Boulhbak,5,"Nov 06, 2024",VeryGoodApplication
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,4a1f74c3-1176-421e-817e-1894aef3b3fd,very nice app,,Prince Kumar Goit,5,"Nov 06, 2024",VeryNiceApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,84a2dd11-c656-4417-9ef3-a7d1a95c06ef,it's very helpful and quickly answer's provider,,david mwangila,3,"Nov 06, 2024",AnswerProvider
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,d6e3d9b6-634f-442d-be4c-5174a302d1ae,"I love how it brings accurate answers in an instant, highly recommend for students 😁",,Ashley Banda,5,"Nov 06, 2024",BringAccurateAnswer
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,80204261-18d8-4471-a6b5-18e2374d117e,I love 😗 it that's a beautiful app ful getting a knowledge 💘 good 👍 app I like it ☺️,,Parash Saud,5,"Nov 06, 2024",GetKnowledge
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,c45b947c-5343-452a-b0de-0675a6389b6e,excellent app very useful,,Aslam Muhammad,5,"Nov 06, 2024",ExcellentApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,7aec7fa6-4610-4276-909e-47722e244c72,Helpful Support 🙏,,Freweiny Debas,5,"Nov 06, 2024",HelpfulSupport
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,da001827-fa11-462e-8f6c-f67920481a91,HELPS ME ALL THE TIME WITH HOMEWORK SUCH AN W APP BRO AND I LEARN NEW STUFF FROM HERE,,Xgarid Ub,5,"Nov 06, 2024",LearnNewStuff
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,be402026-b0ad-49ca-a68f-40f0f31da98d,The best speaking partner....,,Murtaza Muhseni,5,"Nov 06, 2024",GoodSpeakingPartner
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,1c2657b3-c4b5-4a30-9d96-327115effb93,good 👍 application,,ABBAS ALIYU YAMMUSA,3,"Nov 06, 2024",Good👍Application
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,f3b9182b-9411-47fd-aeaf-f6447e776375,nice and best App for universe,,Umar Yusuf,5,"Nov 06, 2024",NiceAndGoodApp
ChatGPT,com.openai.chatgpt,PRODUCTIVITY,d6d11fae-136f-4eae-87cb-cc7da79f9f87,good the apps,,Danieliman Mazid,5,"Nov 06, 2024",GoodApp
